,pcid,compName,smile,iupac name
3787,5280932,Precorrin 5,CC(=O)C12C3=C(C(C(=N3)CC4=NC(CC5=C(C(C(=N5)C=C(N1)C(C2(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)(C(=C4CCC(=O)O)CC(=O)O)C)(C)CCC(=O)O)CC(=O)O,"3-[(2S,3S,4Z,7S,11S,17R)-1-acetyl-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-2,7,11,17-tetramethyl-3,10,15,21-tetrahydrocorrin-3-yl]propanoic acid"
3788,5280929,Precorrin 3B,CC12CC(=O)OC13C(C4=C(C(=C(N4)CC5=C(C(=C(N5)C=C6C(C(C(=CC(=N3)C2CCC(=O)O)N6)(C)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)(C)O,"3-[(1R,2S,12Z,14S,15S,16Z,19S,20S)-5,9,19-tris(2-carboxyethyl)-4,10,15-tris(carboxymethyl)-2-hydroxy-2,15,20-trimethyl-22-oxo-23-oxa-24,25,26,27-tetrazahexacyclo[16.5.1.13,6.18,11.113,16.01,20]heptacosa-3,5,8,10,12,16,18(24)-heptaen-14-yl]propanoic acid"
3789,5280917,Precorrin 6A,CC12CC3=C(C(C(=N3)C=C4C(C(C(N4)(C5=C(C(C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O,"3-[(1R,2S,3S,4Z,7S,11S,17R)-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-1,2,7,11,17-pentamethyl-3,10,15,21-tetrahydrocorrin-3-yl]propanoic acid"
3790,5280916,Precorrin 6B,CC12CC3=C(C(C(=N3)C=C4C(C(C(N4)(C5C(C(C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O,"3-[(1R,2S,3S,4Z,7S,11S,17R,18R)-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-1,2,7,11,17-pentamethyl-3,10,15,18,19,21-hexahydrocorrin-3-yl]propanoic acid"
3791,11953881,Precorrin 8,CC1C2=NC(CC3=NC(=C(C4=NC(C5C(C(C1=N5)(C)CCC(=O)O)CC(=O)O)(C(C4CCC(=O)O)(C)CC(=O)O)C)C)C(C3CCC(=O)O)(C)CC(=O)O)(C(=C2CCC(=O)O)C)C,"3-[(1R,2S,3S,5Z,7S,8S,11S,15R,17R,18R)-3,13,17-tris(2-carboxyethyl)-2,7,18-tris(carboxymethyl)-1,2,5,7,11,12,15,17-octamethyl-3,8,10,15,18,19-hexahydrocorrin-8-yl]propanoic acid"
3792,1024,Pyrroloquinoline-quinone,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O,"4,5-dioxo-1H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylic acid"
3793,135398668,Reduced pyrroloquinoline-quinone,C1=C(NC2=C(C(=C3C=C(N=C3C2=C1C(=O)O)C(=O)O)O)O)C(=O)O,"4,5-dihydroxy-6H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylic acid"
3794,15103,Selenomethionine,C[Se]CCC(C(=O)O)N,2-amino-4-methylselanylbutanoic acid
3795,54675858,Vanillate,COC1=C(C=CC(=C1)C(=O)O)[O-],4-carboxy-2-methoxyphenolate
3796,439747,D-O-Phosphoserine,C(C(C(=O)O)N)OP(=O)(O)O,(2R)-2-amino-3-phosphonooxypropanoic acid
3797,167658,UDP-glucosamine,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)N)O)O,"[(2R,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] hydrogen phosphate"
3798,136041712,Mycobactin T,CCCCCCCCCCCCCCCCCCCC(=O)N(CCCCC(C(=O)OC(C)CC(=O)NC1CCCCN(C1=O)O)NC(=O)C2COC(=N2)C3=CC=CC=C3O)O,"[(2R)-4-[[(3S)-1-hydroxy-2-oxoazepan-3-yl]amino]-4-oxobutan-2-yl] (2S)-6-[hydroxy(icosanoyl)amino]-2-[[(4R)-2-(2-hydroxyphenyl)-4,5-dihydro-1,3-oxazole-4-carbonyl]amino]hexanoate"
3799,446094,Dithiothreitol,C(C(C(CS)O)O)S,"(2S,3S)-1,4-bis(sulfanyl)butane-2,3-diol"
3800,10942192,UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,"(2R)-2-[[(2S)-2-[[(2R)-2-[(2R,3R,4R,5S,6R)-3-acetamido-2-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-5-[[(2S)-6-amino-1-[[(2R)-1-[[(1R)-1-carboxyethyl]amino]-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid"
3801,46173738,Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,"(2R)-2-[[(2S)-2-[[(2R)-2-[(2R,3R,4R,5S,6R)-3-acetamido-5-hydroxy-2-[hydroxy-[hydroxy-[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-5-[[(2S)-6-amino-1-[[(2R)-1-[[(1R)-1-carboxyethyl]amino]-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid"
3802,167213,Magnesium protoporphyrin,[H+].[H+].CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Mg+2],"magnesium;3-[18-(2-carboxylatoethyl)-8,13-bis(ethenyl)-3,7,12,17-tetramethylporphyrin-21,24-diid-2-yl]propanoate;hydron"
3803,440043,1D-myo-Inositol 4-phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,"[(2S,3S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl] dihydrogen phosphate"
3804,440194,1D-myo-Inositol 3-phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,"[(2S,3S,5R,6S)-2,3,4,5,6-pentahydroxycyclohexyl] dihydrogen phosphate"
3805,54675850,Salicylate,C1=CC=C(C(=C1)C(=O)O)[O-],2-carboxyphenolate
3806,122336,"Alpha,alpha'-Trehalose 6-phosphate",C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]methyl dihydrogen phosphate"
3807,10467,Arachidic acid,CCCCCCCCCCCCCCCCCCCC(=O)O,icosanoic acid
3808,3035534,Trehalose 2 sulfate,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)OS(=O)(=O)O)O)O)O)O,"[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl] hydrogen sulfate"
3809,46173749,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1OC2C(C(C(C(O2)CO)O)O)NC(=O)C)CO)OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,"(2R)-2-[[(2S)-2-[[(2R)-2-[(2R,3R,4R,5S,6R)-3-acetamido-5-[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[hydroxy-[hydroxy-[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-5-[[(2S)-6-amino-1-[[(2R)-1-[[(1R)-1-carboxyethyl]amino]-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid"
3810,65037,10-methylstearic acid,CCCCCCCCC(C)CCCCCCCCC(=O)O,10-methyloctadecanoic acid
3811,46173748,UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine,CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,"(2S)-2-[[(4R)-4-[[(2S)-2-[[(2R)-2-[(2R,3R,4R,5S,6R)-3-acetamido-2-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-4-carboxybutanoyl]amino]-6-aminohexanoic acid"
3812,46173416,Rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C)O)O)O,"[3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl] [oxido-[(2E,6E,10E,14E,18E,22E,26E,30E,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl] phosphate"
3813,135412609,GDP-L-fucose,CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl] hydrogen phosphate"
3814,121966,DTDP-L-rhamnose,CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O,"[hydroxy-[[(2R,3S,5R)-3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy]phosphoryl] [(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl] hydrogen phosphate"
3815,188315,2-Deoxy-D-gluconate,C(C(C(C(CO)O)O)O)C(=O)O,"(3R,4S,5R)-3,4,5,6-tetrahydroxyhexanoic acid"
3816,70678555,Cobalt-precorrin 8,CC1C2=NC(CC3=C(C(C(=N3)C(=C4C(C(C([N-]4)(C5C(C(C1=N5)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C(=C2CCC(=O)O)C)C.[Co],"cobalt;3-[(1R,2S,3S,4Z,7S,11S,17R,18R,19R)-8,13,17-tris(2-carboxyethyl)-2,7,18-tris(carboxymethyl)-1,2,5,7,11,12,15,17-octamethyl-10,15,18,19-tetrahydro-3H-corrin-21-id-3-yl]propanoic acid"
3817,16722116,Cobyrinate,CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)O)(C)C)CCC(=O)O)(C)CC(=O)O)C)CCC(=O)O)(C)CC(=O)O)C)CC(=O)O)(C)CCC(=O)O.[Co+3],"cobalt(3+);3-[(1R,2S,3S,5Z,7S,8S,10Z,13S,15Z,17R,18R,19R)-3,13,17-tris(2-carboxyethyl)-2,7,18-tris(carboxymethyl)-1,2,5,7,12,12,15,17-octamethyl-8,13,18,19-tetrahydro-3H-corrin-24-id-8-yl]propanoic acid"
3818,71296131,Cobalt-dihydro-precorrin 6,CC12CC3=C(C(C(=N3)C=C4C(C(C([N-]4)(C5C(C(C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co],"cobalt;3-[(1R,2S,3S,4Z,7S,11S,17R,18R,19R)-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-1,2,7,11,17-pentamethyl-10,15,18,19-tetrahydro-3H-corrin-21-id-3-yl]propanoic acid"
3819,166760,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)NC=O)C(=O)N,"[(2R,3S,4R,5R)-5-(4-carbamoyl-5-formamidoimidazol-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
3820,439294,2-Inosose,C1(C(C(C(=O)C(C1O)O)O)O)O,"(2S,3R,5S,6R)-2,3,4,5,6-pentahydroxycyclohexan-1-one"
3821,441200,"D-2,3-Diketo 4-deoxy-epi-inositol",C1=C(C(=O)C(C(C1O)O)O)O,"(4R,5S,6R)-2,4,5,6-tetrahydroxycyclohex-2-en-1-one"
3822,441201,2-Deoxy-5-keto-D-gluconic acid,C(C(C(C(=O)CO)O)O)C(=O)O,"(3R,4S)-3,4,6-trihydroxy-5-oxohexanoic acid"
3823,439417,"(3S)-3,6-Diaminohexanoate",C(CC(CC(=O)O)N)CN,"(3S)-3,6-diaminohexanoic acid"
3824,118,4-Aminobutanal,C(CC=O)CN,4-aminobutanal
3825,135398611,6-hydroxymethyl-dihydropterin pyrophosphate,C1C(=NC2=C(N1)N=C(NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-],"[(2-amino-4-oxo-7,8-dihydro-3H-pteridin-6-yl)methoxy-oxidophosphoryl] phosphate"
3826,65369,L-Fucose 1-phosphate,CC1C(C(C(C(O1)OP(=O)(O)O)O)O)O,"[(2R,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl] dihydrogen phosphate"
3827,91851561,Maltose 6'-phosphate,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[(2R,3S,4R,5R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-2-yl]methyl dihydrogen phosphate"
3828,5281936,Cobalt-precorrin 5,CC1C23C4=NC(=CC5=NC(CC6=C(C(C(=CC(=N2)C(C3(CC(=O)O1)C)CCC(=O)O)[N-]6)(C)CC(=O)O)CCC(=O)O)(C(=C5CCC(=O)O)CC(=O)O)C)C(C4CC(=O)O)(C)CCC(=O)O.[Co+2],"cobalt(2+);3-[(4R,5Z,10S,14S,15Z,18S,19S)-4,8,13-tris(2-carboxyethyl)-3,9,14-tris(carboxymethyl)-4,10,14,19,23-pentamethyl-21-oxo-22-oxa-24,26,27-triaza-25-azanidahexacyclo[15.6.1.12,5.17,10.112,15.01,19]heptacosa-2(27),5,7(26),8,12,15,17(24)-heptaen-18-yl]propanoic acid"
3829,70678554,Cobalt-precorrin 6,CC12CC3=C(C(C(=N3)C=C4C(C(C([N-]4)(C5=C(C(C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co],"cobalt;3-[(1R,2S,3S,4Z,7S,11S,17R)-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-1,2,7,11,17-pentamethyl-10,15-dihydro-3H-corrin-21-id-3-yl]propanoic acid"
3830,15592253,UDPgalacturonate,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O,"(2S,3R,4S,5R,6R)-6-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid"
3831,490,Phosphonoacetaldehyde,C(C=O)P(=O)(O)O,2-oxoethylphosphonic acid
3832,23724516,Cobalt-precorrin 4,CC1C23C4=C(C(C(=N4)CC5=C(C(=C([N-]5)C=C6C(C(C(=N6)C=C([N-]2)C(C3(CC(=O)O1)C)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O.[Co+2],"cobalt(2+);3-[(4R,11Z,13S,14S,16Z,18S,19S)-4,8,13-tris(2-carboxyethyl)-3,9,14-tris(carboxymethyl)-4,14,19,23-tetramethyl-21-oxo-22-oxa-25,27-diaza-24,26-diazanidahexacyclo[15.6.1.12,5.17,10.112,15.01,19]heptacosa-2,5(27),7,9,11,15(25),16-heptaen-18-yl]propanoic acid"
3833,70678563,Cobalt-precorrin-5a,CC1C23C4=C(C(C(=N4)C=C5C(=C(C([N-]5)(CC6=C(C(C(=N6)C=C([N-]2)C(C3(CC(=O)O1)C)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)C)CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O.[Co],"cobalt;3-[(4R,6Z,10S,14S,16Z,18S,19S)-4,8,13-tris(2-carboxyethyl)-3,9,14-tris(carboxymethyl)-4,10,14,19,23-pentamethyl-21-oxo-22-oxa-25,27-diaza-24,26-diazanidahexacyclo[15.6.1.12,5.17,10.112,15.01,19]heptacosa-2,5(27),6,8,12,15(25),16-heptaen-18-yl]propanoic acid"
3834,70678561,Cobalt-precorrin-5b,CC12CC3=C(C(C(=N3)C=C4C(C(C(=C5C(C(C(=N5)C=C([N-]1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)[N-]4)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co],"cobalt;3-[(1Z,2S,3S,4Z,7S,11S,14Z,17R,18R)-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-2,7,11,17-tetramethyl-10,18-dihydro-3H-corrin-21,23-diid-3-yl]propanoic acid"
3835,86289076,Cobalt-precorrin-7,CC1C2=NC(CC3=C(C(C(=N3)C=C4C(C(C([N-]4)(C5C(C(C1=N5)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)(C(=C2CCC(=O)O)C)C.[Co],"cobalt;3-[(1R,2S,3S,4Z,7S,11S,17R,18R,19R)-8,13,17-tris(2-carboxyethyl)-2,7,18-tris(carboxymethyl)-1,2,7,11,12,15,17-heptamethyl-10,15,18,19-tetrahydro-3H-corrin-21-id-3-yl]propanoic acid"
3836,11988269,CDP-abequose,CC1C(CC(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)O)O,"[[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(3R,5R,6R)-3,5-dihydroxy-6-methyloxan-2-yl] hydrogen phosphate"
3837,439443,CDP-4-dehydro-6-deoxy-D-glucose,CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)O)O,"[[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(2R,3R,4R,6R)-3,4-dihydroxy-6-methyl-5-oxooxan-2-yl] hydrogen phosphate"
3838,46173461,"Two disacharide linked murein units, tripeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC(=O)C(NC(=O)C(OC2C(C(OC=C2NC(=O)C)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)OC(C(=O)N1)C)NC(=O)C)O)NC(=O)C)C)C)CCC(=O)[O-])C(=O)O)C(=O)[O-])C)CCCC(C(=O)[O-])N)CCC(=O)[O-],"40,50,51-triacetamido-6-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-18-(4-amino-4-carboxylatobutyl)-28-carboxy-15,31-bis(2-carboxylatoethyl)-49-hydroxy-5,43,48-tris(hydroxymethyl)-9,12,21,34,37-pentamethyl-10,13,16,19,22,30,33,36-octaoxo-2,4,8,38,42,45,47-heptaoxa-11,14,17,20,23,29,32,35-octazatetracyclo[44.2.2.13,7.039,44]henpentacont-40-ene-24-carboxylate"
3839,23619007,L-Cysteate,C(C(C(=O)[O-])N)S(=O)(=O)O,2-amino-3-sulfopropanoate
3840,440892,D-erythro-3-Methylmalate,CC(C(C(=O)O)O)C(=O)O,"(2R,3S)-2-hydroxy-3-methylbutanedioic acid"
3841,25203854,2-methyl-3-oxosuccinate,CC(C(=O)C(=O)[O-])C(=O)[O-],(2S)-2-methyl-3-oxobutanedioate
3842,9543169,Benzoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4)O,"S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] benzenecarbothioate"
3843,266,Butanoyl phosphate,CCCC(=O)OP(=O)(O)O,phosphono butanoate
3844,5460525,Benzylsuccinyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(CC4=CC=CC=C4)CC(=O)O)O,"(3R)-4-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-3-benzyl-4-oxobutanoic acid"
3845,5281546,E-Phenylitaconyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(=CC4=CC=CC=C4)CC(=O)O)O,"(E)-3-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanylcarbonyl]-4-phenylbut-3-enoic acid"
3846,1081,Citramalate,CC(CC(=O)O)(C(=O)O)O,2-hydroxy-2-methylbutanedioic acid
3847,643798,Citraconate,CC(=CC(=O)O)C(=O)O,(Z)-2-methylbut-2-enedioic acid
3848,194196,Carboxyspermidine,C(CC(C(=O)O)N)CNCCCN,(2S)-2-amino-5-(3-aminopropylamino)pentanoic acid
3849,25137931,De-hypoxanthine futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CCC2C(C(C(O2)O)O)O,"3-[3-[(2R,3S,4R)-3,4,5-trihydroxyoxolan-2-yl]propanoyl]benzoic acid"
3850,44237194,Cyclic de-hypoxanthine futalosine,C1CC2(C(C(C(O2)O)O)O)C3=C(C1=O)C=C(C=C3)C(=O)O,"(3'S,4'R,5R)-3',4',5'-trihydroxy-8-oxospiro[6,7-dihydronaphthalene-5,2'-oxolane]-2-carboxylic acid"
3851,3081970,Lactoyl-CoA,CC(C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O,"S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-hydroxypropanethioate"
3852,135464322,Futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CCC2C(C(C(O2)N3C=NC4=C3N=CNC4=O)O)O,"3-[3-[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]propanoyl]benzoic acid"
3853,10413,Gamma-hydroxybutyrate,C(CC(=O)O)CO,4-hydroxybutanoic acid
